Nr,Navn,Inndeling,Rnr,Region,Fnr,Fylke,År,Folkemengde,Antall personer 6-15,SKS tildelinger,Forfattere,Musikere og komponister,Film- og scenekunstnere,Visuelle kunstnere,Kulturformidling,Kunstnerisk Produksjon,Media,Total Besøk,Betalende Besøk,Utstillinger og arrangementer,Billettselskap Arrangementer,Billettselskap Omsetning,Filmfremvisninger,Kinobesøk,Mangfold filmframvisniger,Mangfold kinobesøk,Besøk,Voksne aktive lånere,Utlån,Arrangement deltakere,Teater Forestillinger,Teater Publikum,Dans Forestillinger,Elever,Timer,Mangfold Timer,Publikum,Mangfold Publikum,Frifond,Riksantikvar og Kulturminnefond,Norsk Kulturråd,Historielag,Husflidlag,Kor,Korps,MVA Refusjon,Voksenopplæring,Kunstlag
429,Åmot,Kommune,10013,Sør Østerdal,4,Hedmark,2016,4429,504,,,2.257846015,,,0.903138406,0.451569203,,,,,2.483630616,120.4752766,121.246331,2.962745541,36,72,4.036125536,163.6938361,4.799503274,0.125762023,1.354707609,0.059607135,0.225784601,0.18452381,2.628968254,154,5.948412698,242,13.09550689,384.0596071,0,36.35132084,13.54707609,16.03070671,28.67464439,12.17182208,11.74079928,
429,Åmot,Kommune,10013,Sør Østerdal,4,Hedmark,2017,4518,505,9.960159363,,1.770694998,,,2.213368747,1.328021248,,,,,3.541389996,91.59982293,109.561753,2.111996459,56,84,4.584550686,95.83886676,3.848162904,0,0.442673749,0.053563524,,0.211881188,2.146534653,231,5.536633663,207,17.04293935,199.2031873,0,33.20053121,13.28021248,19.47764498,27.22443559,11.62328464,6.640106242,
429,Åmot,Kommune,10013,Sør Østerdal,4,Hedmark,2018,4480,480,,,2.008928571,,,4.017857143,1.785714286,0.892857143,,,,2.455357143,24.3171875,101.7857143,2.251116071,69,100,4.976339286,145.0892857,3.552455357,0,0.892857143,0.060491071,,0.220833333,2.279166667,202,6.014583333,105,10.49107143,91.51785714,0,33.48214286,11.83035714,14.28571429,27.23214286,10.8765625,19.86607143,
430,Stor-Elvdal,Kommune,10013,Sør Østerdal,4,Hedmark,2014,2699,244,,0.370507595,1.482030382,,0.370507595,7.410151908,1.482030382,2.223045572,,,,0.741015191,6.659874027,18.15487217,0.700629863,178,151,11.3267877,225.268618,5.044460911,,2.593553168,0.19562801,,0.532786885,5.844262295,7,8.475409836,10,0,119.3034457,0,,20.37791775,31.12263801,19.63690256,22.52834383,13.33827343,
430,Stor-Elvdal,Kommune,10013,Sør Østerdal,4,Hedmark,2015,2619,227,,0.381825124,1.527300496,,,3.818251241,1.527300496,,,,,0.763650248,10.25811378,16.03665521,0.765559374,180,158,9.100420008,227.1859488,5.293241695,0.252004582,1.527300496,0.100801833,,0.54185022,6.643171806,7,7.101321586,37,0,133.6387934,,,19.85490645,29.78235968,17.56395571,17.18060328,16.41848034,
430,Stor-Elvdal,Kommune,10013,Sør Østerdal,4,Hedmark,2016,2600,235,,0.384615385,1.538461538,,,4.615384615,1.538461538,,,,,4.230769231,121.8988462,16.15384615,0.925769231,200,178,8.096923077,210.3846154,4.921153846,0.114230769,1.153846154,0.046153846,,0.425531915,5.825531915,42,7.608510638,98,0,173.0769231,0,0,23.84615385,24.23076923,13.46153846,22.10269231,13.46153846,
430,Stor-Elvdal,Kommune,10013,Sør Østerdal,4,Hedmark,2017,2530,235,,0.790513834,1.581027668,,,4.743083004,1.581027668,0.790513834,,,,3.557312253,100.5652174,12.64822134,0.380632411,239,234,6.07312253,151.3833992,4.439525692,0,1.185770751,0.075494071,,0.408510638,5.804255319,41,5.842553191,97,0,451.5810277,,75.09881423,28.85375494,21.73913043,12.64822134,14.57114625,5.533596838,
430,Stor-Elvdal,Kommune,10013,Sør Østerdal,4,Hedmark,2018,2490,226,,0.803212851,2.008032129,,,4.016064257,1.606425703,,,,,4.016064257,97.59477912,24.49799197,0.823694779,163,170,6.369076305,161.4457831,4.466666667,0.028915663,1.606425703,0.135341365,,0.367256637,5.765486726,45,5.057522124,187,8.032128514,0,0,76.30522088,22.48995984,19.27710843,18.07228916,18.10522088,41.36546185,
432,Rendalen,Kommune,10010,Fjellregionen,4,Hedmark,2014,1883,186,,,1.593202337,,,8.497079129,3.186404673,1.062134891,0.565055762,,,0.531067446,19.04089219,,,300,300,5.310674456,206.0541689,11.66648964,,2.124269782,0.09346787,,0.5,7.962365591,30,5.715053763,244,0,121.614445,,,,27.61550717,39.29899097,38.21083378,9.028146575,
432,Rendalen,Kommune,10010,Fjellregionen,4,Hedmark,2015,1885,194,7.957559682,,1.591511936,,,7.427055703,3.183023873,,,,,1.061007958,28.48753316,,,305,305,4.24403183,299.734748,12.65570292,0.320424403,0.530503979,0.022281167,,0.458762887,7.386597938,3,6.618556701,313,15.91511936,0,,,,37.13527851,35.0132626,39.56074271,9.549071618,
432,Rendalen,Kommune,10010,Fjellregionen,4,Hedmark,2016,1881,190,,,1.594896332,,,5.316321106,3.189792663,,,,,2.126528442,264.4449761,,,307,307,2.923976608,279.6384902,13.61881978,0.494417863,0.531632111,0.010632642,,0.457894737,6.847368421,20,6.026315789,275,0,186.0712387,,,0.531632111,37.21424774,27.64486975,33.37054758,9.56937799,
432,Rendalen,Kommune,10010,Fjellregionen,4,Hedmark,2017,1858,190,,0.538213132,1.076426265,,1.076426265,5.382131324,2.15285253,,0.512378902,0.149623251,0,0.538213132,22.81216362,,,313,313,3.444564047,200.2152853,11.10064586,0,0.538213132,0.019375673,,0.352631579,4.915789474,83,3.168421053,355,0,304.0904198,,,1.076426265,33.36921421,43.05705059,41.33153929,9.149623251,
432,Rendalen,Kommune,10010,Fjellregionen,4,Hedmark,2018,1827,190,,0.547345375,1.09469075,,1.642036125,7.662835249,3.28407225,,,,,1.09469075,60.00711549,,,315,315,3.808429119,181.7186645,12.74438971,0.016420361,,,,0.294736842,3.905263158,101,4.142105263,279,0,33.93541325,,,1.09469075,33.38806787,47.61904762,46.80240832,59.11330049,
434,Engerdal,Kommune,10013,Sør Østerdal,4,Hedmark,2014,1345,154,,,2.973977695,,0.743494424,7.434944238,8.921933086,,,,,4.460966543,31.97026022,,,300,300,1.466914498,153.1598513,3.274349442,,2.973977695,0.179925651,,0.415584416,5.032467532,8,5.941558442,77,0,0,,,,19.33085502,15.6133829,2.403717472,13.38289963,
434,Engerdal,Kommune,10013,Sør Østerdal,4,Hedmark,2015,1359,168,,,2.207505519,,0.735835173,7.358351729,5.886681383,,,,,5.15084621,83.80794702,,,305,305,1.292862399,154.5253863,2.61589404,0.033848418,0.735835173,0.080206034,,0.363095238,4.738095238,29,4.75,342,0,14.71670346,,,,39.73509934,16.92420898,11.54157469,12.50919794,
434,Engerdal,Kommune,10013,Sør Østerdal,4,Hedmark,2016,1305,152,,,2.298850575,,0.766283525,6.130268199,3.0651341,,,,,3.0651341,28.77241379,,,307,307,1.48045977,168.5823755,2.546360153,0.069731801,0.766283525,0.047509579,,0.453947368,5.519736842,126,4.644736842,390,0,136.0153257,45.97701149,,2.298850575,19.92337165,17.62452107,8.206896552,,
434,Engerdal,Kommune,10013,Sør Østerdal,4,Hedmark,2017,1274,148,,,2.354788069,,0.784929356,6.279434851,3.139717425,,,,,7.064364207,62.48430141,,,313,313,1.248822606,29.04238619,2.200156986,0,,,,0.418918919,5.067567568,131,4.898648649,220,0,0,0,,2.354788069,28.25745683,14.12872841,10.04317111,,
